user_id,signup_date,last_order_date,total_orders,total_spend,favorite_cuisine,last_platform_used,days_since_last_order,last_order_value,customer_lifetime_value,number_of_orders,number_of_users_referred
2eaba5c6-b7c3-4d7a-adc7-dacd067f3774,2022-08-23,2025-03-17,37,2083.91,Pizza,Android,191,52.99,3125.87,37,0
5cb067a2-9c87-4790-b1a6-b589e9b165f7,2024-12-02,2025-04-18,44,3429.42,Pizza,iOS,159,75.04,5394.13,44,1
532c73b2-d429-41c8-aa50-bf1904f2c8e8,2024-06-30,2024-12-24,23,1828.82,Indian,iOS,274,81.19,2743.22,23,0
1229364d-4cfe-4c52-8f76-aa7247e0f9a8,2023-12-22,2025-05-09,51,4395.99,Indian,Web,138,70.97,6593.99,51,0
ced0e381-2dfa-453b-9214-faf8457326fd,2024-09-03,2025-06-03,52,4302.24,Burgers,iOS,113,72.66,6703.36,52,1
b68f180a-53f8-429c-964a-5ad93952e0ff,2025-07-07,2024-10-13,4,142.23,Asian,Android,346,35.98,463.35,4,1
d660363d-2284-4d54-a23e-74bfb5862dd8,2022-12-08,2024-12-21,21,1723.3,Burgers,Android,277,66.0,2584.95,21,0
1064f897-e713-4a88-9b44-4ff0f9bd97ea,2023-12-02,2025-09-17,214,28633.63,Pizza,iOS,7,107.98,43450.44,214,2
e0ce3b2e-4cd0-4f5d-85f5-2b347cd3a02e,2022-11-23,2025-08-28,264,35513.84,Italian,iOS,27,124.1,54770.76,264,6
307b738b-67f8-4205-a27e-6f1982d4d858,2025-09-17,2024-09-10,3,131.46,Arabic,Android,379,35.13,197.19,3,0
bc3a80d7-8a52-4566-acf4-fc9d3e1ea81e,2023-07-25,2025-09-19,258,26616.52,Asian,Web,5,102.17,41924.78,258,8
f6adce59-6444-4695-80d0-cc0e89f46205,2023-10-28,2025-04-15,41,2435.48,Burgers,Android,162,68.97,4153.22,41,2
cb42bff3-f215-4f1e-a93e-cce40187647b,2023-10-19,2025-03-05,36,1919.38,Burgers,Android,203,60.45,2879.08,36,0
b2b05ccb-abaa-49db-9658-1d143a968d50,2025-09-09,2024-09-30,4,149.03,Asian,iOS,359,31.73,223.54,4,0
14941a7d-3103-47b1-9b32-039d5fe4863b,2022-12-10,2025-07-05,58,8516.04,Pizza,iOS,81,158.49,14524.05,58,7
10c00b6f-de9c-4d09-ade4-b7f66c0e16e1,2023-01-16,2025-01-16,27,2014.35,Indian,iOS,251,80.08,3021.53,27,0
d2ecb5b2-ac60-4a51-8a86-bbcf088ab3fd,2024-05-15,2025-07-28,64,4876.08,Arabic,Android,58,73.24,7814.11,64,2
a51f5f81-ec9e-4dae-b373-8b8765a4a813,2025-07-19,2024-10-04,7,325.1,Burgers,Android,355,40.9,487.66,7,0
aea2c1a1-7265-4447-803e-27f6e26d6c97,2023-11-19,2025-01-07,25,1724.42,Italian,Android,260,73.39,2586.62,25,0
2df6da87-c436-4544-9a9e-fcd565a65491,2023-07-04,2025-01-25,28,2010.06,Italian,iOS,242,62.92,3015.09,28,0
b62294df-8911-49f4-870e-b41f0cd6319b,2025-08-02,2024-09-25,1,50.7,Arabic,iOS,364,60.81,76.05,1,0
55c32fde-ff3b-4287-9c33-8a837c80c067,2025-08-19,2024-09-20,5,188.42,Italian,Android,369,35.7,532.63,5,1
7905ccc5-e341-49e5-b1cb-fd1451ed6fbc,2024-09-28,2024-11-07,14,591.27,Pizza,Android,321,41.68,886.9,14,0
89f3a53f-fe89-44f2-ba14-00a5aaaa76a8,2024-11-29,2025-01-18,27,1111.41,Pizza,Android,249,47.7,1917.11,27,1
b619ad97-6d04-4346-94d1-6a86d6d18426,2024-08-06,2025-09-11,178,26194.39,Asian,iOS,13,137.8,40291.58,178,4
6797e7d6-9fb7-41b8-8b0b-9c97a28b94fa,2022-12-27,2024-10-15,7,434.46,Asian,Android,344,68.99,651.69,7,0
f5282b37-8c97-4c5c-9309-cd561ad9ee47,2025-07-25,2024-09-11,3,134.51,Arabic,iOS,378,44.98,201.77,3,0
492c4005-7204-488b-8dbe-7f9981e374bc,2023-12-25,2024-11-18,16,946.78,Arabic,iOS,310,55.33,1670.17,16,1
ca8d9c30-31b3-47da-b98a-a939b487d049,2023-08-30,2024-11-12,10,820.09,Italian,iOS,316,87.57,1230.14,10,0
fe7e68af-73dc-47d6-a3f4-7a317986ed76,2023-02-03,2025-09-17,152,12666.95,Indian,Android,7,96.03,19500.42,152,2
761cd5da-516b-4815-8b1a-81f452ac3c4d,2025-08-10,2024-08-31,1,56.75,Burgers,Android,389,47.63,85.13,1,0
764f56c8-ae85-4846-ac75-80d37a1d782f,2024-04-20,2024-11-30,17,1212.31,Healthy,Android,298,64.54,1818.46,17,0
a341fa77-c517-4a95-855a-c0220a270746,2023-10-11,2025-02-14,31,1696.69,Italian,iOS,222,61.34,2795.04,31,1
b8bca5c0-8d57-4dc6-96db-94f3bcd536e9,2024-02-12,2025-08-16,68,3636.49,Healthy,Android,39,50.37,5704.74,68,1
ca95ad7e-8a50-4152-8fe3-4ba830d914d9,2023-09-30,2025-06-08,54,6614.85,Indian,iOS,108,146.06,11922.28,54,8
f1b04409-c0b6-4748-8898-84976a084141,2025-07-29,2024-09-17,4,136.76,Pizza,Android,372,31.15,205.14,4,0
77666404-da81-46f3-aaa8-6859edc826f7,2025-08-29,2024-09-28,4,122.19,Indian,Web,361,31.45,183.29,4,0
f5b7b90d-f95f-4e4b-9511-a8f14ee4b57f,2023-11-06,2025-03-19,36,2184.86,Healthy,iOS,189,71.57,3277.29,36,0
5d2714df-6d00-4ab4-925e-648cd308d6ab,2021-12-11,2025-02-16,29,1823.08,Arabic,iOS,220,70.83,2734.61,29,0
159e1a56-e9df-4e42-8d1f-cd4e74359a2a,2022-03-08,2024-12-21,19,1409.32,Italian,Android,277,66.24,2113.98,19,0
fc3579a6-f1ac-40e5-9110-bd615822e787,2025-08-04,2025-04-16,41,3049.96,Arabic,iOS,161,62.99,4574.95,41,0
c1a447e5-e343-4895-a6a4-d9da63c6258f,2024-06-30,2024-11-08,12,777.53,Asian,Android,320,52.93,1166.29,12,0
0e8ce909-8a32-499a-94ce-462789ab086a,2023-08-09,2024-12-13,21,1186.4,Burgers,iOS,285,67.27,2029.6,21,1
ceca08e3-fcb1-4583-b35a-214220336e9c,2024-03-13,2024-11-11,11,696.99,Healthy,Android,317,51.54,1045.49,11,0
53633d85-8eea-4b85-8b8a-dac706c9872d,2023-06-30,2025-01-16,25,2103.02,Asian,iOS,251,79.6,3154.53,25,0
6c2054bd-1a18-4d88-9101-57963cf81641,2023-03-29,2025-08-29,114,12823.83,Pizza,Android,26,121.23,20485.75,114,5
b698cd27-eeaa-4f7e-870f-dfb6c52b30a5,2025-08-29,2024-09-15,4,137.43,Indian,iOS,374,30.07,456.15,4,1
afacbea6-f9b7-4f30-a654-63ad0a008974,2025-08-01,2024-11-13,13,571.05,Arabic,Android,315,37.23,1356.58,13,2
3372d3fe-c770-4f1b-906a-a3a54f1ef738,2024-07-14,2025-01-09,25,1586.48,Asian,Android,258,54.02,2629.72,25,1
5435b8a7-55b0-4f97-bc1f-52af3d1efba5,2025-09-11,2024-10-18,6,227.09,Burgers,Android,341,39.26,340.63,6,0
854d8630-83e6-480f-b5e9-7e8289ea0125,2025-08-27,2024-09-10,2,81.89,Arabic,iOS,379,45.86,122.83,2,0
a767df03-3a0b-4b0d-b991-5bfccd526e64,2025-07-14,2024-10-25,8,472.05,Healthy,Android,334,57.74,708.07,8,0
2798448a-a69e-4347-bfbe-425d94d985c6,2021-12-30,2025-06-04,56,5027.77,Asian,iOS,112,79.48,7541.65,56,0
ee591b94-531f-4cf8-82df-0b2d491ecb03,2025-07-28,2024-10-12,7,351.46,Pizza,iOS,347,43.22,527.19,7,0
ef98a68c-cd18-41a2-806f-59332a227eee,2024-11-19,2024-11-04,10,465.06,Italian,Android,324,48.4,697.6,10,0
f0d9e747-020b-4359-bece-c9eb2c81ef99,2025-09-19,2024-09-26,6,181.81,Healthy,Android,363,25.5,272.72,6,0
52662af9-6f4d-49bc-adfc-aac664d0d710,2025-08-09,2024-11-09,11,488.55,Burgers,iOS,319,45.88,982.82,11,1
ea8686b9-72ce-453e-9c4c-af057fffc261,2024-02-23,2025-01-06,24,1494.19,Healthy,iOS,261,50.63,2491.29,24,1
0571f362-9140-493b-88f3-71a2167155fb,2025-02-15,2025-01-10,22,1583.45,Healthy,Web,257,77.96,2375.17,22,0
1519c716-eeca-4950-8974-789ed820afba,2023-10-10,2025-02-13,31,1261.56,Asian,Android,223,35.19,1892.34,31,0
2af53bba-e558-4049-b489-9ff30503812f,2022-09-24,2025-08-13,68,8789.34,Arabic,Android,42,119.26,14684.01,68,6
170c8a75-d95d-4ba1-a8cb-1472663119f0,2025-03-23,2025-03-04,34,1414.9,Arabic,iOS,204,39.15,2122.35,34,0
82ed78cb-b7af-46d5-8214-c32603592448,2023-02-17,2025-08-02,63,3558.16,Healthy,iOS,53,55.68,5587.24,63,1
b1aedf9c-4ef5-47fb-81bf-7a21cbd0e8d1,2025-05-19,2025-01-18,26,1329.14,Burgers,Android,249,44.69,1993.7,26,0
11cabff4-e48e-4cdd-9491-b1edb443bec6,2023-08-10,2025-07-09,60,5317.2,Arabic,Web,77,95.19,7975.8,60,0
7e82ae6b-f411-4f54-a4c5-e308f95080e4,2022-11-27,2025-03-17,37,2887.22,Burgers,Web,191,68.13,4330.84,37,0
00e68083-587e-44be-a9fb-1ff4c7356ba3,2025-02-13,2024-12-11,20,1213.24,Burgers,Android,287,58.28,2069.86,20,1
4b85142b-c35e-48ae-9be1-c567bb772de6,2025-07-09,2024-10-13,7,308.14,Indian,Android,346,37.2,462.21,7,0
c20b5d7f-0ffb-41ff-9abe-8296296c2114,2024-07-13,2025-03-12,34,1718.62,Healthy,iOS,196,45.07,3327.92,34,3
92eaef88-e06c-42d2-901f-c1db22139dc3,2025-07-03,2024-09-10,1,46.32,Italian,iOS,379,51.68,319.48,1,1
33e84036-5e51-403b-b38a-2386f4e5fdb5,2022-01-29,2025-08-09,65,5427.83,Asian,Android,46,98.74,8891.75,65,3
e44af7ef-faee-4078-95e2-bc75fc9b3cb3,2025-08-05,2024-09-23,5,172.39,Arabic,Android,366,34.62,258.58,5,0
97a3be2b-f57d-4a8c-92b2-2d507b2c9943,2024-01-16,2024-11-13,13,966.07,Asian,iOS,315,76.57,1449.11,13,0
e875dde7-64f5-4967-becc-af09652762aa,2025-08-06,2024-09-18,3,115.09,Burgers,Android,371,38.52,422.64,3,1
9b2541fe-22e4-45b9-89e3-9bf52acef1e0,2023-12-18,2025-04-27,44,2883.07,Healthy,iOS,150,67.68,4324.61,44,0
065e8ef3-87d0-4145-b66d-07c3309fafc1,2025-03-27,2025-03-16,38,1868.0,Pizza,Android,192,47.44,2802.01,38,0
c04b4543-c38b-4490-8c67-5024ab4476dd,2022-12-13,2025-09-07,90,7715.8,Pizza,iOS,17,85.06,12323.71,90,3
70436383-1d96-4851-8b60-2cc2aea19ddf,2024-09-05,2025-03-07,35,1792.54,Healthy,Web,201,50.69,2688.82,35,0
4efa632d-4b2e-42b1-a814-ad2feafa5512,2024-08-26,2024-11-20,12,708.7,Healthy,iOS,308,69.54,1063.06,12,0
fd9824c1-4bc7-4e1b-b896-aa198a0ad2ea,2022-12-02,2025-06-19,54,3053.58,Asian,iOS,97,54.85,4580.37,54,0
1df92a45-9313-4768-83ec-babb6010e38b,2025-08-15,2024-09-29,4,223.47,Healthy,Android,360,51.31,335.2,4,0
8c2f9a9e-74ad-4a0d-8270-92f552cce092,2024-09-14,2025-01-24,29,1385.17,Pizza,Android,243,51.97,2077.75,29,0
edbbf695-185c-41fd-b3c3-d82deb3bbe4c,2024-04-01,2025-09-05,106,14755.78,Asian,Android,19,133.17,24133.67,106,8
db56d99d-1d83-41e4-b8fe-43643476b73a,2022-02-15,2025-07-06,61,3676.22,Indian,Android,80,64.45,5514.33,61,0
993a46dd-45d0-482a-b9ec-3690aebe0ca4,2024-05-14,2025-03-28,39,3045.78,Arabic,iOS,180,82.87,5068.68,39,2
7d723799-d647-4f5c-9a61-e58a2c4e1ae2,2025-08-09,2024-09-18,1,54.76,Healthy,iOS,371,46.85,82.14,1,0
c0f4ad63-d6f6-4f78-87a2-50a4a36fcc7e,2024-04-21,2025-04-18,42,2892.59,Arabic,Android,159,55.48,4338.89,42,0
1ac64397-5933-4d07-b3d9-272138a5dc95,2024-08-30,2025-09-03,109,8541.58,Asian,Android,21,88.05,14312.37,109,6
bb9a86d6-8fa6-428d-87ba-fd4261388aad,2022-08-17,2025-04-16,45,3246.4,Healthy,Android,161,60.38,5369.61,45,2
af6fdb64-873b-4abf-a26e-b2a0b1d9a7eb,2025-08-30,2024-09-05,2,83.43,Pizza,Android,384,38.35,125.14,2,0
308995d4-f393-4c18-ab37-ab3a2fdfef50,2025-08-16,2024-09-24,3,145.17,Indian,Web,365,42.42,467.75,3,1
e0c9e68c-df55-4c05-ac89-3a937431efe7,2025-08-19,2024-10-02,3,90.64,Pizza,iOS,357,35.78,135.96,3,0
8777c32c-71fc-4ef5-a173-2ba1a5d4d562,2023-02-12,2025-08-26,166,13643.73,Indian,iOS,29,71.14,20965.6,166,2
4a34fda5-8697-4fa0-8fed-b59028cbf93d,2025-07-31,2024-10-02,5,222.13,Healthy,Android,357,42.53,583.19,5,1
fc37053e-c735-4c46-97e1-9cdff059952b,2025-02-14,2025-02-21,34,2369.41,Healthy,iOS,215,61.81,3804.11,34,1
ebe5c595-5dca-4124-9c1e-a1f1e319b37a,2025-08-02,2024-09-06,1,39.64,Arabic,Android,383,35.43,59.46,1,0
116a1dd6-044c-4e79-bbba-3e8faa992e21,2023-06-11,2025-09-09,150,18666.39,Burgers,iOS,15,126.95,29999.58,150,8
cd766087-abb9-4dce-99a8-e218a85fdb39,2024-01-05,2025-03-02,37,2600.95,Indian,iOS,206,58.41,4151.43,37,1
ad3f527c-eca6-442a-8336-520b14b8bd95,2023-06-07,2024-12-24,23,1337.22,Pizza,iOS,274,58.04,2005.83,23,0
5252ead2-2112-4a4d-9917-8b7596f72674,2023-12-01,2025-09-16,136,15635.38,Italian,Web,8,120.46,25453.07,136,8
5d8600b8-93a2-401b-963d-d833e69ea47c,2024-02-11,2024-12-29,21,1257.11,Indian,iOS,269,67.14,1885.67,21,0
92862f26-c613-4eb8-957f-e4da01eedd94,2025-07-17,2024-09-13,1,51.51,Indian,iOS,376,41.87,327.27,1,1
7cee4e40-bafa-4118-91bb-f5d145860ec8,2025-07-30,2024-10-03,7,299.42,Healthy,iOS,356,38.34,449.13,7,0
dc1f068b-9fa1-41ba-b68d-535bcaa68697,2021-11-26,2024-12-23,21,1740.9,Pizza,iOS,275,84.51,2611.34,21,0
a99bffdb-ad8f-40a6-9c5f-3d7341958031,2024-04-23,2025-02-16,29,1370.5,Healthy,iOS,220,47.52,2305.75,29,1
25d72faa-5023-4e4c-8281-9cc119a8d905,2025-08-17,2024-09-29,2,108.65,Burgers,Android,360,48.9,162.97,2,0
099e875e-2306-4f89-8128-75e312004e76,2024-04-09,2025-09-13,148,10909.71,Arabic,Android,11,60.0,16864.57,148,2
aa8d9e25-8b97-4174-811f-5131346ff5d0,2025-01-04,2025-01-29,26,2044.66,Pizza,Android,238,89.64,3066.99,26,0
3f344fe7-12a5-4d3f-b3b8-f06aa1af5571,2024-09-06,2024-11-25,16,810.05,Italian,Android,303,52.82,1215.07,16,0
d9002223-05ad-4d02-adf5-9b46a29a2387,2024-03-29,2025-07-09,58,4490.6,Burgers,Android,77,82.36,6735.9,58,0
f4ca11cd-2425-4f11-9112-8c2d21a4c6c4,2024-04-22,2025-04-03,41,1892.46,Indian,iOS,174,50.59,2838.69,41,0
08ad1408-0193-4d10-a0cd-50cfcdf3225f,2024-07-25,2025-08-31,146,13885.74,Indian,iOS,24,113.09,22328.6,146,6
78b60776-9bd7-450c-bc31-e9318a94c305,2022-08-04,2025-03-18,36,2466.92,Arabic,iOS,190,82.19,3950.38,36,1
0f7ad640-e5dc-4c99-8a5a-6b1a14b34d37,2025-07-27,2024-09-29,1,55.21,Healthy,Android,360,55.56,82.82,1,0
4cb17d08-504f-47a7-ae7e-20948d1d7baa,2023-10-13,2025-09-15,122,12216.22,Italian,iOS,9,96.95,20074.34,122,7
b525d69a-54c6-4a92-b110-e0fbad7e67d8,2023-01-30,2025-08-29,264,35177.03,Healthy,iOS,26,118.05,53765.54,264,4
d010ce6e-623e-4304-8468-446db45bc1a9,2025-08-03,2024-10-02,3,131.64,Arabic,iOS,357,38.22,197.45,3,0
f3e646db-0e1e-4c9a-9e09-63f92a575f21,2024-01-06,2025-04-07,39,3035.1,Burgers,Android,170,82.16,4552.65,39,0
48808d7d-442a-42d4-8e8b-74ff527e0d7e,2024-03-22,2025-09-23,277,33176.99,Indian,iOS,1,115.64,51265.49,277,6
58e18723-0487-4f92-96a8-7e5b75c1c89e,2025-05-05,2025-01-01,25,1283.5,Healthy,iOS,266,58.62,2175.25,25,1
99be254a-36fd-4080-bf74-e8d361fc0cdc,2024-08-14,2025-03-24,39,1951.53,Arabic,iOS,184,54.32,3677.3,39,3
de13a611-b2af-4c49-b76c-e05b9ebbdd98,2024-03-12,2025-09-01,185,16116.56,Burgers,iOS,23,73.07,25924.83,185,7
d5df9347-92c9-4165-810a-0dba69576502,2025-05-07,2025-01-22,24,1336.66,Italian,Web,245,45.45,2004.98,24,0
61407aeb-d54d-49eb-825b-9d76fd4768b3,2021-10-30,2025-08-14,66,4176.63,Burgers,Web,41,53.04,6764.94,66,2
2447ba02-7e12-4bb1-a568-6247842f9ae0,2025-07-18,2024-10-11,5,279.93,Italian,iOS,348,53.58,419.9,5,0
f6930912-8643-4528-823c-d520559c74fe,2025-02-28,2024-12-20,22,1495.63,Asian,Android,278,77.95,2243.44,22,0
301aebba-ba8e-4b98-821b-cc38c731a91a,2025-04-14,2025-01-15,26,1082.11,Arabic,iOS,252,49.34,1623.16,26,0
aabb0de9-9366-4707-a7c6-f661a1f9501c,2025-08-16,2024-11-09,13,554.22,Indian,Android,319,35.28,831.33,13,0
764d62ee-1526-4dbe-9572-d063e2a6a74e,2024-05-22,2025-07-04,60,3386.94,Burgers,iOS,82,63.22,5330.41,60,1
4dddcc4f-0dec-4e1c-a384-e812a2bbc375,2024-05-11,2024-12-02,19,956.99,Asian,iOS,296,46.31,1685.49,19,1
85641286-4e61-425e-8a31-cbfa05f0b34b,2023-02-15,2025-04-12,41,3622.07,Italian,iOS,165,79.67,5433.11,41,0
72586437-f2fb-4b31-afe5-a77901dd95e7,2025-07-13,2024-09-17,1,31.81,Healthy,iOS,372,30.61,47.72,1,0
e0ae5d9a-3fa8-4319-a013-55d4764f4e90,2024-07-06,2024-12-22,22,1641.24,Italian,Web,276,66.43,2461.86,22,0
2859b98f-8bd1-4f49-b699-436957c5bb61,2024-01-27,2024-11-06,11,582.98,Indian,iOS,322,47.17,874.48,11,0
8ef9f64b-374b-4530-8e95-9661bad32bcc,2023-02-10,2024-11-03,10,580.82,Arabic,Android,325,63.0,1121.23,10,1
c3397a01-6508-4ebc-91aa-b379b25e91cb,2022-06-07,2025-07-23,62,5192.57,Pizza,Android,63,90.83,8038.86,62,1
0ef21853-5659-497f-a0a3-a6c3ddb98d5b,2024-04-28,2025-07-19,65,4569.33,Asian,Android,67,66.3,7853.99,65,4
878ce9d9-4dd8-444e-b54f-dcd3c8cb1ee0,2023-08-01,2025-09-16,77,7766.18,Healthy,Android,8,112.83,13649.27,77,8
ae1e68e4-bf1d-467a-a6c3-0d203c527a80,2024-02-25,2024-12-26,23,1697.79,Pizza,Android,272,79.13,2796.69,23,1
db59e03d-3b5d-4022-b366-bc5ee5379fd0,2025-03-18,2025-01-11,22,1175.53,Burgers,Android,256,63.43,2263.3,22,2
692ce817-f2ea-446f-a551-bf524293eca2,2022-09-26,2025-08-24,72,5634.9,Burgers,iOS,31,82.11,10702.35,72,9
c75c13b9-ed6c-40e7-9d0c-61567b953ece,2024-03-30,2024-11-13,12,904.5,Indian,iOS,315,62.46,1356.75,12,0
cb40687e-0e62-4727-87bd-2a993fbc3946,2024-08-17,2025-09-02,191,19047.83,Indian,iOS,22,105.48,30571.74,191,8
e630909c-4b8e-47e4-bd59-524853a45fcc,2023-07-16,2025-08-01,65,3462.09,Burgers,Android,54,61.07,5193.13,65,0
2a5afd30-b1f4-42d1-90bb-f4a18a9b7add,2024-07-09,2025-07-24,65,4635.58,Burgers,Web,62,78.29,8453.37,65,6
d8438a51-1ae9-4db3-beb7-dd5e95b6ddab,2025-07-01,2024-09-24,5,208.85,Pizza,iOS,365,34.35,313.27,5,0
ee6299d0-b130-41b3-9ef4-bb69e6dd64f0,2022-10-26,2025-08-28,155,14355.12,Pizza,Android,27,86.93,23532.68,155,8
37c2be05-3764-451b-8539-3cf9c1701ee4,2023-10-09,2025-01-09,27,2074.1,Healthy,iOS,258,72.14,3111.15,27,0
8a1659e5-957b-4d06-8b10-f84ac374fde6,2025-06-29,2024-09-07,2,64.55,Arabic,Android,382,30.31,346.82,2,1
cd7f7341-e51d-40b7-9663-91a294b75cf3,2022-11-02,2025-09-02,149,14986.62,Burgers,iOS,22,98.51,24229.93,149,7
94744954-a9e2-4323-8a80-a37a41113c03,2024-03-19,2024-12-22,19,945.98,Arabic,iOS,276,40.12,1418.97,19,0
baa3d0c1-0e0a-48b3-850d-440ab2667409,2025-05-29,2024-12-27,22,1704.55,Burgers,Web,271,71.53,2806.83,22,1
6778170a-f4f2-4409-a08c-b5347b11fe99,2024-10-15,2025-01-11,26,1462.23,Indian,iOS,256,48.5,2443.34,26,1
5fa028dd-646d-4c9d-86d7-bae2aabd38c4,2025-08-10,2024-09-28,2,70.35,Indian,Android,361,38.26,105.52,2,0
29aa93f5-27ce-48e8-8d9d-045eabb08a67,2024-05-20,2025-01-20,27,1819.97,Burgers,Android,247,57.56,2979.95,27,1
63e0d117-7099-49e9-b6e2-39a2d97a69a0,2022-10-14,2025-01-31,29,1690.63,Italian,Android,236,51.09,2535.94,29,0
b170926d-5dc0-42d2-95e7-f3d777b210e8,2025-08-11,2024-10-02,6,324.98,Burgers,Android,357,46.53,487.47,6,0
4fccbfcd-4b12-4617-a2d7-9fd9c4a66edc,2023-01-13,2025-07-11,62,4667.9,Indian,Web,75,86.41,7001.85,62,0
7e62f267-7e87-4ff8-ace7-733d94d126ae,2025-09-20,2024-10-02,7,248.94,Arabic,Android,357,32.37,373.42,7,0
257c4c9d-35ce-4857-9a5e-635816205a6d,2023-05-31,2025-08-30,150,22171.47,Healthy,iOS,25,132.15,34507.2,150,5
d3214385-6866-4b19-b53e-b06f2167f474,2025-05-03,2025-02-09,28,1779.86,Pizza,Web,227,66.08,2669.78,28,0
dbacfbb0-233a-4530-8781-78de9c1afb6d,2024-08-12,2024-11-06,12,703.42,Indian,iOS,322,55.77,1055.13,12,0
6ca35285-1715-4700-ac4f-6c1ad8fca16d,2023-02-08,2025-08-27,297,28479.96,Pizza,iOS,28,92.45,43719.94,297,4
5af4859a-e42b-4894-b5fe-70369cf4ff33,2023-07-03,2025-09-09,118,13963.52,Asian,Android,15,121.72,22695.28,118,7
f9bbb164-1a31-4873-8ac2-638d825b0100,2024-01-30,2025-03-17,35,2048.71,Arabic,iOS,191,62.57,3323.07,35,1
b06589db-1362-49c4-b338-41228c297bba,2024-04-12,2025-02-11,29,1854.37,Pizza,Android,225,68.35,3281.55,29,2
ea631029-bb2d-418e-8591-dcc5bf28d3e4,2024-04-21,2025-05-22,48,2897.63,Healthy,iOS,125,59.13,4346.45,48,0
e19541b9-74df-4634-9170-2fd1aa1fbb9a,2025-02-17,2025-02-28,37,1978.96,Asian,iOS,208,44.46,2968.44,37,0
2d43e37b-1ec5-4d64-b86c-e5eb9f71348e,2025-08-09,2024-10-06,8,393.13,Italian,iOS,353,51.71,589.69,8,0
84702ee3-3ed1-4f30-96ef-471c4a369218,2022-06-29,2025-08-04,63,5242.05,Pizza,Web,51,99.35,7863.08,63,0
25844bfd-6001-416c-b690-950ef71eb252,2023-07-01,2025-09-02,205,21659.65,Asian,iOS,22,111.8,34239.48,205,7
7d897782-eb7c-4fea-9167-9cd1fea31021,2025-03-28,2024-11-11,12,560.63,Arabic,iOS,317,49.25,1090.95,12,1
bb3825bc-37d4-46f7-b43e-ccad59e920ab,2023-05-29,2025-09-15,74,6935.3,Italian,Android,9,97.43,11902.95,74,6
7bade159-e9b2-49ba-8c2c-39d1a1b7f5d9,2025-08-06,2024-09-25,3,127.0,Pizza,Android,364,38.79,190.5,3,0
0ff92846-37ba-442e-ae87-5016a6721c8c,2024-09-05,2024-11-06,10,591.26,Pizza,iOS,322,62.28,886.89,10,0
51fdeedf-6f36-49c9-b44d-058ab79204eb,2025-06-23,2025-03-27,38,1569.42,Burgers,Web,181,37.29,2604.13,38,1
743be35f-2492-422f-8260-1b455b254ba7,2024-08-29,2025-01-05,24,1239.74,Burgers,iOS,262,43.46,2109.61,24,1
4cce5645-5b2f-4f5d-bdc4-10606e5cf7cd,2024-06-30,2025-09-21,103,13444.26,Burgers,Android,3,135.25,21166.4,103,4
db3f94af-636c-4195-8b82-7cb5a1232bc8,2024-07-30,2025-09-21,179,24158.26,Arabic,iOS,3,116.91,36987.39,179,3
115d760f-fcd8-43ea-9637-1f609f3cc0f6,2024-08-19,2025-07-19,65,3664.75,Pizza,Android,67,58.84,5997.12,65,2
91ea7157-8de1-473e-a163-425ea303e768,2024-06-03,2025-03-09,37,2472.37,Indian,Android,199,55.98,3958.55,37,1
3eae13a7-a3e7-4ae0-874d-eb07a2a7463a,2023-09-17,2025-08-29,292,24734.62,Indian,Android,26,88.2,39351.93,292,9
5219269a-ed44-4537-829f-62b6c0d1d3ae,2024-02-26,2025-09-18,287,41431.93,Asian,iOS,6,127.68,63897.89,287,7
44b18939-eb73-47c7-9a57-3620ee51a679,2024-09-23,2025-02-07,29,2386.4,Indian,Android,229,96.23,4079.6,29,2
a4734908-e057-4549-b19f-0c07ad28d2be,2025-08-24,2024-10-04,3,110.54,Pizza,Android,355,43.07,165.82,3,0
9113a3b4-f1c5-4347-a07b-7acfdd396b8d,2024-05-09,2024-12-01,18,1159.42,Italian,Web,297,77.26,1739.12,18,0
8839bed6-6882-4e34-b30d-27eeb5f3fd95,2023-04-21,2024-10-08,7,602.95,Arabic,Web,351,73.28,1154.43,7,1
75c19ae3-0566-46e3-9fc2-810b1d4d344d,2023-02-18,2025-01-12,24,1906.9,Burgers,iOS,255,74.69,3110.35,24,1
19618156-141d-4dc7-a555-0121511cb128,2024-05-10,2025-04-11,42,3069.75,Italian,Web,166,80.64,4854.62,42,1
5a61bb05-c5b1-4a27-b29a-abb158de333e,2024-07-09,2025-06-14,57,3988.23,Asian,Android,102,74.13,5982.35,57,0
ee4b725d-7e65-4a62-8b1a-2fd118ccf282,2024-06-16,2025-02-12,29,1849.99,Indian,iOS,224,65.79,2774.98,29,0
1f6438a5-8b85-438e-a026-98ea985c756b,2023-04-30,2025-08-15,65,7953.67,Asian,Android,40,142.12,13180.51,65,5
9b14a10a-c156-449b-8b94-3a4c66c351df,2023-11-09,2025-09-06,143,14921.57,Indian,Android,18,87.15,24132.36,143,7
5f4a5aa7-161d-4cbe-9aba-0299e2b4b023,2024-05-07,2025-02-19,31,2259.64,Arabic,Android,217,66.8,3639.46,31,1
7ced706b-106b-4b50-870b-1c579bb15579,2023-11-03,2025-09-14,132,12959.89,Burgers,iOS,10,100.22,19939.84,132,2
204602dd-d578-4ef6-b039-ac7c80b743d9,2021-12-12,2025-08-13,66,5282.64,Asian,Web,42,65.99,8173.97,66,1
1445dde0-d2da-4138-8201-e91ce764582a,2024-11-30,2025-02-17,33,2348.6,Arabic,Android,219,71.34,3522.9,33,0
